class,RE,RENL,SWR,SKR,QR,CER,CS,ACF,CT,TAC,RT,RCF,TRC,RP,ExtLib,Sentiment,id
u,100.0,100.0,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.2672612419124244,16,1,145,1,8,35,10,0.0,1,61336474-2774
u,100.0,100.0,0.0,0.0,1.0,0.3333333333333333,0.0,5,1,428,1,26,1003,114,1.0,1,61267189-2772
u,84.90000000000003,100.0,0.36363636363636365,0.36363636363636365,0.0,0.36363636363636365,0.36927447293799825,16,1,428,1,20,1003,114,0.0,1,61269024-2772
u,0.0,0.0,0.0,0.0,0.0,0.5,0.5773502691896258,8,1,489,1,1,548,40,1.0,1,61269064-2772
u,100.0,100.0,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,0.1889822365046136,0,0,428,1,8,1003,114,0.0,0,61269240-2772
u,89.73250000000002,89.73250000000002,0.5172413793103449,0.5172413793103449,0.5,0.034482758620689655,0.15488061853247329,8,1,489,1,6,548,40,0.0,1,60999472-2771
u,100.0,100.0,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.03641785203646149,6,1,145,1,4,28,9,0.0,1,61001047-2771
u,100.0,100.0,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,0.5477225575051661,1,1,78,0,0,35,3,0.0,1,60940922-2767
u,100.0,100.0,0.5625,0.5625,0.5,0.0625,0.17149858514250882,16,1,428,1,4,957,109,0.0,1,60771612-2757
u,99.00000000000001,99.00000000000001,0.42105263157894735,0.42105263157894735,0.5,0.05263157894736842,0.0,16,1,428,1,4,957,109,0.0,1,60771931-2757
u,80.30107142857145,80.30107142857145,0.6388888888888888,0.6388888888888888,0.0,0.027777777777777776,0.1212678125181665,1,1,748,1,25,1089,208,0.0,1,59410258-2731
u,100.0,100.0,0.7,0.7,0.0,0.1,0.11952286093343936,1,1,748,1,25,1089,208,0.0,1,59410309-2731
u,61.890000000000015,61.890000000000015,0.5,0.5,0.0,0.0625,0.0,7,1,748,1,40,1089,208,1.0,1,59411280-2731
u,78.24500000000002,78.24500000000002,0.5454545454545454,0.6363636363636364,0.0,0.09090909090909091,0.22360679774997896,7,1,748,1,40,1089,208,1.0,1,59416229-2731
u,100.0,100.0,0.65,0.7,0.0,0.05,0.09925833339709302,1,1,748,1,25,1089,208,0.0,1,59441491-2731
u,73.84500000000001,73.84500000000001,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,7,1,428,1,11,812,101,0.0,1,58946033-2725
u,100.0,100.0,0.45454545454545453,0.45454545454545453,1.0,0.09090909090909091,0.13483997249264842,7,1,428,1,11,812,101,0.0,1,58946084-2725
u,79.94000000000001,79.94000000000001,0.5,0.5,0.0,0.038461538461538464,0.3768891807222045,9,1,748,1,13,1033,206,0.0,1,58947921-2725
u,92.62750000000001,92.62750000000001,0.6296296296296297,0.6296296296296297,0.5,0.037037037037037035,0.1643989873053573,11,1,428,1,23,809,100,0.9201314684507735,1,58932560-2724
u,100.0,100.0,0.0,0.0,0.0,0.5,0.0,4,1,93,0,0,47,7,0.6587286385978713,1,58932939-2724
u,78.81000000000003,83.0092307692308,0.3684210526315789,0.3684210526315789,0.0,0.15789473684210525,0.25197631533948484,0,0,428,1,6,809,100,0.31362160938470435,0,58933092-2724
u,95.165,95.165,0.5,0.5,1.0,0.1,0.09999999999999998,0,0,428,1,6,809,100,0.31362160938470435,1,58933117-2724
u,100.0,100.0,0.5833333333333334,0.5833333333333334,1.0,0.08333333333333333,0.2581988897471611,3,1,145,1,3,19,6,0.8616785844817193,1,58934739-2724
u,56.70000000000002,56.70000000000002,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,0.0,1,1,145,1,2,19,6,0.282842712474619,1,58937098-2724
u,70.63250000000004,70.63250000000004,0.5,0.5,0.0,0.02631578947368421,0.1292191476761844,0,0,92,1,1,5,3,0.0,1,58713398-2721
u,75.12117647058825,61.32500000000002,0.05263157894736842,0.07894736842105263,1.0,0.5263157894736842,0.26967994498529685,0,0,253,1,2,335,39,0.7589424741584246,1,58625140-2719
u,100.0,100.0,0.4,0.4666666666666667,0.0,0.06666666666666667,0.23354968324845687,0,0,253,1,2,335,39,0.7589424741584246,1,58626379-2719
u,41.30250000000001,41.30250000000001,0.5,0.5,0.0,0.0625,0.20412414523193154,0,0,489,0,0,454,33,0.8915942161871072,1,58389126-2713
u,94.04473684210527,94.04473684210527,0.5238095238095238,0.5238095238095238,0.0,0.047619047619047616,0.0,2,1,428,1,2,798,96,0.8323164735973428,0,58392223-2713
u,64.9245454545455,62.79000000000002,0.14285714285714285,0.14285714285714285,0.0,0.7857142857142857,0.30151134457776363,2,1,428,1,2,798,96,0.8323164735973428,1,58392450-2713
u,78.92000000000003,78.92000000000003,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,489,0,0,454,33,0.8915942161871072,1,58392542-2713
u,83.37750000000003,83.37750000000003,0.45454545454545453,0.5,1.0,0.045454545454545456,0.3810003810005715,0,0,428,1,2,796,95,0.7775190486346942,1,57921984-2708
u,82.39000000000001,NaN,0.26666666666666666,0.26666666666666666,0.0,1.0,0.5773502691896257,5,1,428,1,6,790,93,0.8115177733479914,1,57185938-2697
u,52.13250000000002,52.13250000000002,0.3939393939393939,0.3939393939393939,0.0,0.0,0.09622504486493763,0,0,2342,0,0,3645,673,0.14959151840135312,1,57007258-2692
u,96.05954545454546,96.05954545454546,0.5217391304347826,0.5217391304347826,0.0,0.043478260869565216,0.19611613513818404,0,0,2342,0,0,3645,673,0.14959151840135312,0,57007526-2692
u,41.305000000000035,74.01500000000001,0.28735632183908044,0.3333333333333333,0.0,0.7471264367816092,0.30875676397386165,0,0,82,0,0,92,15,0.0,1,56991890-2688
u,53.655,53.655,0.5,0.5,0.0,0.08333333333333333,0.11785113019775793,0,0,82,0,0,92,15,0.0,1,56995631-2688
u,94.30000000000001,100.0,0.5,0.5,0.0,0.16666666666666666,0.33968311024337877,0,0,82,0,0,92,15,0.0,1,57009303-2688
u,68.09500000000004,69.90403846153849,0.4888888888888889,0.4888888888888889,0.0,0.044444444444444446,0.13443321448446624,0,0,82,0,0,92,15,0.0,1,57009610-2688
u,97.025,97.025,0.5,0.5,0.0,0.25,0.0,0,0,82,0,0,92,15,0.0,1,57009683-2688
u,100.0,100.0,0.5555555555555556,0.5555555555555556,0.0,0.2222222222222222,0.35355339059327373,1,1,174,1,7,300,93,0.0,1,57386542-2688
u,90.99000000000004,NaN,0.5,0.5,0.0,1.0,0.8660254037844387,1,1,174,1,7,300,93,0.0,1,57386583-2688
u,84.97083333333336,88.03333333333336,0.32432432432432434,0.35135135135135137,0.0,0.21621621621621623,0.1835557745535881,1,1,34,1,3,153,18,0.0,1,56528158-2674
u,82.70565217391307,84.89881553398061,0.5,0.53125,0.0,0.1328125,0.22094966011995673,0,0,34,1,3,153,18,0.0,0,56529195-2674
u,80.46500000000002,80.46500000000002,0.6842105263157895,0.6842105263157895,0.0,0.05263157894736842,0.11952286093343936,0,0,2342,0,0,3645,673,0.08636670341750609,1,56530985-2674
u,74.39583333333336,74.39583333333336,0.5588235294117647,0.5588235294117647,0.3333333333333333,0.029411764705882353,0.42640143271122083,2,1,93,1,5,46,4,0.9999999999999998,1,56532868-2674
u,62.45500000000004,100.0,0.3125,0.325,0.0,0.65,0.4549329689743104,0,0,93,1,2,46,4,0.6138245895861674,1,56533324-2674
u,68.48588235294119,74.57911564625854,0.4576271186440678,0.4745762711864407,0.3333333333333333,0.0847457627118644,0.274721127897378,1,1,34,1,3,153,18,0.0,0,56533502-2674
u,94.30000000000001,94.30000000000001,0.36363636363636365,0.36363636363636365,1.0,0.09090909090909091,0.2760262237369417,0,0,10,1,6,31,2,0.0,1,56397622-2672
u,96.06202898550725,96.06202898550725,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.038461538461538464,0.48210442560502215,0,0,10,1,6,31,2,0.0,1,56398245-2672
u,73.99246376811597,89.46750000000003,0.3225806451612903,0.3225806451612903,0.0,0.6774193548387096,0.12009611535381537,0,0,107,1,5,215,52,0.0,1,56349536-2671
u,87.99727272727276,87.99727272727276,0.5714285714285714,0.5714285714285714,1.0,0.07142857142857142,0.36514837167011066,0,0,107,1,9,209,50,0.0,1,56249980-2668
u,100.0,100.0,0.53125,0.53125,0.5,0.03125,0.18752289237539815,0,0,284,1,3,476,46,0.6422934064842316,1,56086590-2666
u,82.01704545454547,82.01704545454547,0.6610169491525424,0.6610169491525424,0.5,0.01694915254237288,0.2534457226662686,0,0,284,1,3,476,46,0.6422934064842316,1,56087206-2666
u,81.85500000000002,81.85500000000002,0.6153846153846154,0.6153846153846154,1.0,0.038461538461538464,0.1273859510596964,2,1,284,1,5,472,45,0.9999999999999999,0,56039779-2664
u,87.61458333333336,87.61458333333336,0.6285714285714286,0.6285714285714286,0.0,0.02857142857142857,0.16427570345801806,0,0,284,1,4,472,45,0.8764584747467858,1,56040065-2664
u,81.84454545454548,99.49178571428574,0.35,0.35,0.0,0.3125,0.25158672490775963,36,1,2342,1,90,3645,673,0.8025617025756043,1,56045873-2664
u,68.096,62.79000000000002,0.25925925925925924,0.2716049382716049,0.0,0.9629629629629629,0.534990610451275,0,0,67,1,2,2,1,0.0,1,56191426-2663
u,46.60500000000002,100.0,0.41935483870967744,0.41935483870967744,0.5,0.6451612903225806,0.25064020591380154,3,1,107,1,9,197,46,0.0,0,55052488-2649
u,41.876956521739146,55.38858695652178,0.2857142857142857,0.39285714285714285,0.0,0.5714285714285714,0.47406122236815734,0,0,748,0,0,1003,195,0.22154638579619176,1,55209092-2648
u,69.78500000000001,69.78500000000001,0.9,0.9,0.0,0.1,0.26967994498529685,0,0,748,0,0,1003,195,0.22154638579619176,1,55209278-2648
u,30.842173913043496,66.36500000000001,0.42592592592592593,0.42592592592592593,0.0,0.25925925925925924,0.5106621799868927,0,0,748,0,0,1003,195,0.388988062922327,1,55210009-2648
u,90.09200000000001,90.09200000000001,0.5555555555555556,0.5555555555555556,0.0,0.037037037037037035,0.0,37,1,748,1,63,1003,195,0.27826297829775287,0,55210166-2648
u,66.7871428571429,66.7871428571429,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,0.0,0,0,34,1,1,134,17,0.0,1,54906782-2642
u,100.0,100.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.17677669529663687,0,0,0,1,5,22,2,0.0,0,53318133-2619
u,35.60500000000002,35.60500000000002,0.4,0.4,0.0,0.2,0.19069251784911842,0,0,0,1,3,22,2,0.0,1,53319669-2619
u,77.81071428571428,100.0,0.47058823529411764,0.47058823529411764,0.0,0.47058823529411764,0.0,2,1,748,1,2,996,190,0.0,1,52191004-2598
u,86.10589285714286,73.77989130434786,0.4189189189189189,0.4189189189189189,0.0,0.6486486486486487,0.271244490402245,0,0,107,1,4,189,42,0.0,1,51908333-2590
u,63.10363636363638,74.39580645161291,0.4473684210526316,0.4473684210526316,0.0,0.10526315789473684,0.2845904698636096,0,0,284,1,2,432,41,0.8709817675590193,0,51377151-2583
u,100.0,100.0,0.36363636363636365,0.4090909090909091,1.0,0.3181818181818182,0.220112726581406,0,0,93,1,18,567,35,0.0,1,51142876-2569
u,67.53000000000003,76.50153846153849,0.3157894736842105,0.3157894736842105,0.0,0.2631578947368421,0.07106690545187015,0,0,93,1,18,567,35,0.0,1,51143002-2569
u,84.92018292682928,73.17000000000003,0.5102040816326531,0.5102040816326531,0.0,0.6530612244897959,0.4233337566673017,7,1,748,1,16,978,186,0.9213595428201091,0,51204067-2568
u,48.09500000000003,86.14500000000002,0.55,0.55,0.0,0.225,0.29092868272585615,2,1,748,1,28,974,184,0.9697081074278776,0,50474793-2558
u,85.88886363636365,56.755000000000024,0.38461538461538464,0.38461538461538464,0.0,0.6153846153846154,0.39344473768231686,0,0,2342,1,6,3603,665,0.0,1,49927773-2553
u,90.09000000000002,97.7025,0.45454545454545453,0.45454545454545453,0.0,0.5,0.3131121455425747,3,1,107,1,2,178,39,0.0,1,49463253-2537
u,73.84500000000001,75.87500000000001,0.25,0.25,1.0,0.375,0.3268602252303067,0,0,93,0,0,462,32,0.0,1,49465524-2537
u,52.01950000000002,NaN,0.29411764705882354,0.29411764705882354,0.0,1.0,0.3254722774520597,2,1,107,1,21,169,35,0.0,1,48563256-2511
u,68.69142857142859,68.69142857142859,0.48,0.48,0.0,0.04,0.5388159060803247,20,1,284,1,17,153,28,0.0,1,48564162-2511
u,37.640000000000015,37.640000000000015,0.43103448275862066,0.43103448275862066,0.0,0.017241379310344827,0.5194075207983329,5,1,284,1,7,153,28,0.0,1,48567624-2511
u,77.28750000000002,76.91375000000001,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.07692307692307693,0.15617376188860607,0,0,284,1,3,138,24,0.5731600766889271,1,48445700-2496
u,83.32400000000003,98.49736842105266,0.5,0.5666666666666667,0.0,0.36666666666666664,0.09644856443408241,3,1,748,1,12,864,174,1.0,1,47520060-2465
u,100.0,100.0,0.4444444444444444,0.48148148148148145,0.0,0.07407407407407407,0.10846522890932807,2,1,748,1,8,864,174,1.0,1,47520617-2465
u,97.025,97.025,0.3,0.3,1.0,0.0,0.11180339887498948,2,1,107,1,16,134,29,0.0,1,47572185-2462
u,71.57033962264155,99.17469565217391,0.25742574257425743,0.25742574257425743,0.2,0.7326732673267327,0.40233133558936507,19,1,489,1,23,63,9,0.0,1,47643593-2462
u,87.39927419354841,100.0,0.32608695652173914,0.32608695652173914,0.0,0.6086956521739131,0.079555728417573,2,1,107,1,16,134,29,0.0,0,47645705-2462
u,87.40607142857144,100.0,0.5,0.5,0.5,0.16666666666666666,0.3086066999241838,0,0,2342,1,10,3577,657,0.0,0,47325242-2450
u,72.07326923076926,72.07326923076926,0.5,0.5,0.5,0.025,0.2267786838055363,0,0,2342,0,0,3574,656,0.0,1,47161711-2445
u,87.48875000000001,80.30636363636367,0.2682926829268293,0.2682926829268293,0.0,0.36585365853658536,0.3104602102825331,0,0,34,0,0,122,14,0.1891464974973842,1,47258705-2445
u,91.84272727272729,93.05,0.4230769230769231,0.4230769230769231,0.5,0.1346153846153846,0.1973855084879307,0,0,34,0,0,122,14,0.1891464974973842,0,47258985-2445
u,66.7871428571429,100.0,0.3181818181818182,0.3181818181818182,1.0,0.6363636363636364,0.5407380704358752,0,0,34,0,0,122,14,0.1891464974973842,0,47259233-2445
u,69.18177631578948,79.75538461538463,0.48484848484848486,0.48484848484848486,0.5,0.15151515151515152,0.3721042037676254,0,0,34,0,0,122,14,0.1891464974973842,0,47259452-2445
u,82.07541666666668,82.07541666666668,0.5492957746478874,0.5492957746478874,0.25,0.014084507042253521,0.37892662426390783,0,0,2342,0,0,3574,656,0.0,0,47292312-2445
u,74.8616666666667,88.33754901960786,0.43478260869565216,0.43478260869565216,0.0,0.1956521739130435,0.2776840538002493,0,0,93,1,7,162,16,0.6882162524276129,0,47158578-2444
u,100.0,100.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0,0,93,1,6,162,16,0.678476496665327,1,47158625-2444
u,61.53250000000003,64.9245454545455,0.38461538461538464,0.38461538461538464,1.0,0.6923076923076923,0.26519741765271837,0,0,93,1,1,104,15,0.0,1,47358780-2441
nu,100.0,100.0,0.34615384615384615,0.34615384615384615,0.5,0.19230769230769232,0.31249999999999994,0,0,94,1,5,73,20,0.45494848000179444,0,68089309-7295
nu,63.306538461538494,63.306538461538494,0.5,0.5,0.0,0.038461538461538464,0.2581988897471611,0,0,209,0,0,223,56,0.0,0,68057873-7287
nu,80.67772727272727,100.0,0.5,0.5,0.0,0.2692307692307692,0.2857142857142857,14,1,1591,1,36,1576,300,0.8974695565860575,1,67775805-7282
nu,99.13250000000002,99.13250000000002,0.5357142857142857,0.5357142857142857,0.0,0.03571428571428571,0.05892556509887895,0,0,2387,1,1,1413,209,0.0,1,67755524-7281
nu,66.56038461538463,100.0,0.25,0.25,0.0,0.75,0.035578403348241,0,0,3166,1,1,1480,290,0.5362959502413459,1,67759066-7281
nu,100.0,100.0,0.375,0.375,1.0,0.125,0.33541019662496846,0,0,0,0,0,0,0,0.0,1,67712055-7279
nu,77.81071428571428,77.81071428571428,0.7857142857142857,0.7857142857142857,0.0,0.07142857142857142,0.0668153104781061,0,0,13,1,2,6,1,0.0,1,67713988-7279
nu,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,1,67717397-7279
nu,100.0,100.0,0.5,0.5,0.0,0.03333333333333333,0.21380899352993948,0,0,237,1,2,221,29,0.0,0,67719415-7279
nu,92.965,92.965,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.0944911182523068,4,1,237,1,3,221,29,0.0,1,67719620-7279
nu,87.94500000000002,87.94500000000002,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.2721655269759087,61,1,3166,1,64,1478,289,0.7132563134989169,1,67551641-7275
nu,52.86500000000001,52.86500000000001,0.5,0.5,0.0,0.1,0.18257418583505536,61,1,3166,1,64,1478,289,0.7132563134989169,1,67551826-7275
nu,95.68818181818183,95.68818181818183,0.5454545454545454,0.5454545454545454,0.0,0.09090909090909091,0.25087260300212727,66,1,3166,1,43,1478,289,0.6557920634651871,1,67551931-7275
nu,100.0,100.0,0.26666666666666666,0.26666666666666666,0.0,0.06666666666666667,0.15430334996209194,2,1,169,1,13,171,45,0.0,1,67552369-7275
nu,66.7871428571429,66.7871428571429,0.7142857142857143,0.7142857142857143,1.0,0.14285714285714285,0.0,0,0,169,1,1,171,45,0.0,1,68099888-7275
nu,NaN,NaN,0.0,0.0,0.0,1.0,0.0,2,1,169,1,13,171,45,0.0,1,68100273-7275
nu,100.0,100.0,0.625,0.625,1.0,0.125,0.24999999999999994,0,0,3166,1,6,1477,288,0.524034042718821,1,67538347-7272
nu,76.89000000000003,76.89000000000003,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,0.0,0,0,3166,1,6,1477,288,0.524034042718821,1,67539105-7272
nu,77.19916666666668,77.19916666666668,0.36363636363636365,0.36363636363636365,0.0,0.030303030303030304,0.0,3,1,137,1,1,111,27,0.0,1,67375087-7266
nu,70.14470588235295,100.0,0.36363636363636365,0.36363636363636365,0.0,0.9090909090909091,0.420084025208403,0,0,169,1,1,163,44,0.0,1,67215488-7259
nu,75.50000000000003,100.0,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.17213259316477406,0,0,581,0,0,488,55,0.0,1,67216067-7259
nu,47.21692307692311,47.21692307692311,0.5555555555555556,0.5555555555555556,0.5,0.037037037037037035,0.2279211529192759,0,0,174,1,16,254,32,0.0,1,67057626-7253
nu,100.0,100.0,0.7333333333333333,0.7333333333333333,0.0,0.06666666666666667,0.17492785713532988,0,0,70,1,2,42,10,0.0,1,67023382-7251
nu,100.0,100.0,0.631578947368421,0.631578947368421,0.0,0.05263157894736842,0.0,6,1,1591,1,24,1554,296,0.0,1,66846012-7241
nu,86.24865591397851,86.24865591397851,0.5072463768115942,0.5072463768115942,0.0,0.014492753623188406,0.0976416832356179,3,1,3488,1,27,1811,308,0.0,1,66847413-7241
nu,69.31750000000001,69.31750000000001,0.6170212765957447,0.6170212765957447,0.0,0.02127659574468085,0.09128709291752767,6,1,1591,1,24,1554,296,0.0,1,66848743-7241
nu,63.600714285714304,63.600714285714304,0.41935483870967744,0.41935483870967744,0.0,0.008064516129032258,0.08873565094161137,3,1,3488,1,27,1811,308,0.0,1,66856186-7241
nu,88.905,88.905,0.56,0.56,1.0,0.04,0.29277002188455997,0,0,3166,1,21,1457,286,0.7299678128538737,1,66867849-7241
nu,0.0,100.0,0.1,0.1,1.0,0.3,0.27500954910846337,0,0,3166,1,21,1457,286,0.7299678128538737,0,66868117-7241
nu,95.84945652173916,100.0,0.5,0.5,1.0,0.32142857142857145,0.14824986333222026,0,0,695,1,25,367,58,0.4155813868856491,1,66830183-7240
nu,76.2342105263158,76.2342105263158,0.5789473684210527,0.631578947368421,0.0,0.05263157894736842,0.24722569302909875,0,0,695,1,25,367,58,0.4155813868856491,0,66830290-7240
nu,86.875,86.875,0.7333333333333333,0.7333333333333333,1.0,0.03333333333333333,0.228747855498907,0,0,695,1,25,367,58,0.4155813868856491,0,66831414-7240
nu,100.0,100.0,0.5,0.5,1.0,0.25,0.22360679774997896,0,0,351,1,9,277,60,0.0,1,66641991-7229
nu,100.0,100.0,0.4,0.4,1.0,0.0,0.06804138174397717,0,0,351,1,7,277,60,0.0,0,66642550-7229
nu,92.06250000000001,92.06250000000001,0.5294117647058824,0.5294117647058824,0.5,0.058823529411764705,0.4948716593053935,3,1,3488,1,41,1807,306,0.8711804556060083,1,66800355-7226
nu,NaN,NaN,0.0,0.0,0.0,1.0,0.0,0,0,169,1,2,162,43,0.0,1,66498659-7221
nu,90.95857142857145,90.95857142857145,0.7142857142857143,0.7142857142857143,0.0,0.14285714285714285,0.0,0,0,60,1,1,72,19,0.0,1,66509364-7221
nu,100.0,100.0,0.6,0.6,1.0,0.1,0.12725695259515554,0,0,60,1,11,71,18,0.0,0,66509896-7220
nu,76.83227272727274,76.83227272727274,0.6363636363636364,0.6363636363636364,0.0,0.045454545454545456,0.23354968324845687,0,0,111,1,1,1037,165,0.0,1,66511065-7220
nu,99.23460526315789,99.23460526315789,0.5238095238095238,0.5238095238095238,0.0,0.047619047619047616,0.19047619047619047,0,0,60,1,11,71,18,0.0,1,66511829-7220
nu,66.10000000000002,100.0,0.35714285714285715,0.35714285714285715,1.0,0.7142857142857143,0.588348405414552,0,0,86,1,1,116,18,0.06622661785325219,1,66161493-7208
nu,100.0,100.0,0.6,0.6,1.0,0.2,0.16903085094570328,5,1,351,1,1,275,59,0.0,1,66160792-7200
nu,100.0,100.0,0.4444444444444444,0.5555555555555556,1.0,0.1111111111111111,0.12856486930664499,0,0,304,0,0,157,37,0.0,1,66265868-7200
nu,99.52771739130438,99.52771739130438,0.4583333333333333,0.4583333333333333,1.0,0.041666666666666664,0.45454545454545453,0,0,304,0,0,157,37,0.0,0,66267554-7200
nu,89.6067307692308,89.6067307692308,0.5714285714285714,0.6428571428571429,0.5,0.07142857142857142,0.19611613513818402,0,0,3488,1,6,1800,305,0.0,0,66271913-7200
nu,87.30000000000003,87.30000000000003,0.4230769230769231,0.4230769230769231,0.5,0.019230769230769232,0.16778901380350608,0,0,3488,1,6,1800,305,0.0,1,66272638-7200
nu,100.0,100.0,0.6111111111111112,0.6111111111111112,0.5,0.05555555555555555,0.18190171877724973,0,0,304,0,0,157,37,0.0,1,66319830-7200
nu,92.77076923076925,92.77076923076925,0.22727272727272727,0.22727272727272727,0.0,0.022727272727272728,0.06509445549041194,0,0,3166,1,2,1426,282,0.7397954428741078,1,66326984-7200
nu,67.53000000000003,67.53000000000003,0.6666666666666666,0.6666666666666666,0.0,0.06666666666666667,0.0,0,0,3166,1,1,1426,282,0.35937164894128787,1,66343633-7200
nu,69.78500000000001,69.78500000000001,0.3076923076923077,0.3076923076923077,1.0,0.07692307692307693,0.372677996249965,1,1,3166,1,4,1426,282,0.5491549383806152,1,66366292-7200
nu,66.40400000000001,80.49869565217392,0.45454545454545453,0.45454545454545453,0.0,0.15151515151515152,0.06262242910851494,20,1,3166,1,27,1426,282,0.7708581373469787,1,66367988-7200
nu,100.0,100.0,0.5,0.5,1.0,0.25,0.18257418583505536,0,0,3166,1,10,1426,282,0.6875692691346686,1,66454836-7200
nu,NaN,NaN,0.0,0.0,0.0,1.0,0.0,0,0,86,1,2,112,16,0.289121654791456,1,66152684-7198
nu,56.25000000000003,76.50153846153849,0.4117647058823529,0.4117647058823529,0.0,0.17647058823529413,0.4999999999999999,1,1,187,1,3,509,97,0.0,1,66654628-7197
nu,90.95857142857145,90.08833333333334,0.16666666666666666,0.16666666666666666,0.5,0.08333333333333333,0.0,2,1,1591,1,15,1511,290,0.0,1,65715858-7187
nu,55.21529411764709,55.21529411764709,0.21052631578947367,0.21052631578947367,0.0,0.05263157894736842,0.0,2,1,1591,1,15,1511,290,0.0,1,65716351-7187
nu,3.3972727272727354,3.3972727272727354,0.5833333333333334,0.5833333333333334,0.0,0.08333333333333333,0.36980013081681945,0,0,187,1,1,504,96,0.0,1,65595297-7184
nu,82.39000000000001,100.0,0.4,0.4,1.0,0.4,0.34299717028501764,0,0,137,1,7,100,20,0.7602549756504446,1,65269489-7175
nu,69.76333333333335,77.94884615384619,0.4918032786885246,0.5409836065573771,0.5,0.08196721311475409,0.2836380138986998,0,0,187,1,3,500,93,0.0,1,65121893-7169
nu,95.84853448275862,95.84853448275862,0.6333333333333333,0.6333333333333333,0.5,0.03333333333333333,0.14301938838683884,0,0,187,1,2,494,90,0.0,1,65108016-7164
nu,73.20000000000002,73.20000000000002,0.2692307692307692,0.2692307692307692,0.0,0.038461538461538464,0.18190171877724973,0,0,187,1,4,492,89,0.0,0,65105715-7163
nu,58.25392857142859,58.25392857142859,0.4444444444444444,0.4444444444444444,0.5,0.1111111111111111,0.0,0,0,187,1,3,490,88,0.0,1,65101175-7162
nu,100.0,98.90571428571431,0.3888888888888889,0.3888888888888889,1.0,0.037037037037037035,0.3758340350425746,0,0,231,1,1,122,17,0.4339512939146467,0,65091654-7160
nu,100.0,100.0,0.5714285714285714,0.5714285714285714,0.5,0.047619047619047616,0.0,2,1,137,1,3,98,19,0.0,1,65082457-7159
nu,100.0,100.0,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,0.0,2,1,137,1,3,98,19,0.0,1,65082533-7159
nu,77.8839285714286,77.8839285714286,0.2708333333333333,0.2708333333333333,0.5,0.020833333333333332,0.1898315991504998,0,0,70,0,0,39,9,0.0,1,65082984-7159
nu,43.963076923076954,43.963076923076954,0.42857142857142855,0.42857142857142855,0.0,0.07142857142857142,0.0,0,0,137,1,1,98,19,0.0,1,65083053-7159
nu,97.025,97.025,0.25,0.25,0.0,0.25,0.0,0,0,695,0,0,307,56,0.0,1,64926708-7143
nu,71.78157894736843,71.78157894736843,0.7894736842105263,0.7894736842105263,1.0,0.05263157894736842,0.24806946917841693,0,0,231,1,2,119,15,0.6223550029858107,1,64775053-7140
nu,80.30636363636367,80.30636363636367,0.5454545454545454,0.5454545454545454,0.0,0.09090909090909091,0.15811388300841897,0,0,137,1,2,90,17,0.0,0,64659925-7134
nu,95.165,95.165,0.36363636363636365,0.36363636363636365,0.0,0.09090909090909091,0.42640143271122083,0,0,278,1,5,63,11,0.797956588679095,1,64665254-7134
nu,100.0,100.0,0.4,0.4,0.0,0.1,0.0,0,0,209,1,8,206,52,0.7586142287718893,1,64742059-7134
nu,89.51692307692309,86.70500000000001,0.4,0.4666666666666667,0.0,0.26666666666666666,0.3692744729379982,1,1,209,1,7,201,51,0.4020480950493114,0,64612197-7117
nu,63.49666666666667,71.78157894736843,0.5,0.5294117647058824,0.0,0.38235294117647056,0.242535625036333,0,0,695,1,4,295,53,0.0,1,64066842-7103
nu,100.0,100.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.21081851067789195,0,0,351,1,5,264,56,0.8058099247133457,1,64101693-7103
nu,75.46678571428575,77.60941176470591,0.46153846153846156,0.46153846153846156,0.5,0.05128205128205128,0.11547005383792516,0,0,695,1,4,287,50,0.0,0,63925297-7089
nu,26.94500000000002,75.29655172413794,0.3673469387755102,0.42857142857142855,0.0,0.3469387755102041,0.5052467333920879,0,0,695,1,4,287,50,0.0,0,63933380-7089
nu,64.9245454545455,66.10000000000002,0.46153846153846156,0.46153846153846156,0.0,0.23076923076923078,0.1556997888323046,14,1,1591,1,61,1482,284,0.0,1,63902007-7087
nu,86.44123188405798,86.44123188405798,0.5576923076923077,0.5576923076923077,0.0,0.019230769230769232,0.125,39,1,3488,1,42,1724,299,0.0,1,63902221-7087
